id,title,slug,image,attachment,description,published_year,class,level,writer,reviewer,translator,adapter,designer,cover_designer,ilustrator,editor,aligner,publisher,contributor,language,context,subject,format,isbn,curriculum,collation,type,edition,unit,status,category,book_type,version,price_zone_1,price_zone_2,price_zone_3,price_zone_4,price_zone_5A,price_zone_5B,created_at,updated_at,deleted_at
1503,Buku Panduan Guru Matematika untuk SD/MI Kelas IV,Buku-Panduan-Guru-Matematika-untuk-SDMI-Kelas-IV,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika-BG-KLS-IV-cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika-BG-KLS-IV.pdf,,0000-00-00,4,SD/MI,"Hobri, Susanto, Arika Indah Kristiana, Arif Fatahillah, Eko Waluyo, Ridho Alfarisi, Haris Setiya Budi, Moh. Iqbal Helmi","Widowati, Ali Mahmudi",,,Kiata Alma Setra,,Oske Winardi Dahlan,Elah Nurelah,"Supriyatno, Lenny Puspita Ekawaty, Maharani Prananingrum",Pusat  Perbukuan,"Rifki Anugrah, Agus Abdurohim",Indonesia,,matematika,Teks,978-602-244-909-6,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,89200,92900,96600,141100,148600,185700,2022-07-14 18:05:30,2025-08-12 18:20:48,
1500,Matematika untuk SD/MI Kelas IV,Matematika-untuk-SDMI-Kelas-IV,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika-BS-KLS-IV-cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika-BS-KLS-IV.pdf,,0000-00-00,4,SD/MI,"Hobri, Susanto, Arika Indah Kristiana, Arif Fatahillah, Eko Waluyo, Ridho Alfarisi, Haris Setiya Budi, Moh. Iqbal Helmi","Widowati, Ali Mahmudi",,,Ingrid Pangestu,,Oske Winardi Dahlan,Elah Nurelah,"Supriyatno, Lenny Puspita Ekawaty, Maharani Prananingrum",Pusat  Perbukuan,"Rifki Anugrah, Agus Abdurohim",Indonesia,,matematika,Teks,978-602-244-908-9,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,22200,23100,24000,35100,37000,46200,2022-07-14 18:05:30,2025-08-12 18:20:20,
1494,Buku Panduan Guru Matematika untuk SD/MI Kelas I,Buku-Panduan-Guru-Matematika-untuk-SDMI-Kelas-I,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika-BG-KLS-I-cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika-BG-KLS-I.pdf,,0000-00-00,1,SD/MI,"Dara Retno Wulan, Rasfaniwaty","Wono Setya Budhi, Al Azhary Masta",,,Dono Merdiko,,Yol Yulianto,Uly Amalia,"Supriyatno, Lenny Puspita Ekawaty, Ria Triyanti",Pusat  Perbukuan,"Rismawati Sitorus, Herlinawati Sitorus",Indonesia,,matematika,Teks,978-602-244-875-4,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,69300,72200,75100,109700,115500,144300,2022-07-14 18:05:30,2025-08-12 18:19:48,
1491,Matematika untuk SD/MI Kelas I,Matematika-untuk-SDMI-Kelas-I,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika-BS-KLS-I-cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika-BS-KLS-I.pdf,,0000-00-00,1,SD/MI,"Dara Retno Wulan, Rasfaniwaty","Wono Setya Budhi, Al Azhary Masta",,,Dono Merdiko,,Yol Yulianto,Uly Amalia,"Supriyatno, Lenny Puspita Ekawaty, Ria Triyanti",Pusat  Perbukuan,"Rismawati Sitorus, Herlinawati Sitorus",Indonesia,,matematika,Teks,978-602-244-877-8,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,26000,27000,28100,41100,43200,54000,2022-07-14 18:05:30,2025-08-12 18:19:23,
669,Buku Panduan Guru Informatika untuk SMA Kelas X,buku-panduan-guru-informatika-untuk-sma-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Informatika-BG-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Informatika-BG-KLS-X.pdf,,0000-00-00,10,SMA/MA/SMK/MAK,"Wahyono, Mushthofa, Auzi Asfarian, Dean Apriana Ramadhan, Hanson Prihantoro Putro, Irya Wisnubhadra, Budiman Saputra, Heni Pratiwi","Inggriani, Paulina Heruningsih Prima Rosa, Adi Mulyanto",,,Yon Aidil,,Malikul Falah,"Christina Tulalessy, Cecilia Esti Nugraheni",Pusat Kurikulum dan Perbukuan,Pusat Kurikulum dan Perbukuan,,Indonesia,,informatika,Teks,978-602-244-502-9,2021,-,pdf,1,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,77200,80500,83700,122300,128700,160900,2021-08-19 02:41:26,2025-08-12 18:18:28,
670,Informatika untuk SMA Kelas X,informatika-untuk-sma-kelas-x,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Informatika-BS-KLS-X-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Informatika-BS-KLS-X.pdf,,0000-00-00,10,SMA/MA/SMK/MAK,"Mushthofa, Wahyono, Auzi Asfarian, Dean Apriana Ramadhan, Hanson Prihantoro Putro, Irya Wisnubhadra, Budiman Saputra, Heni Pratiwi","Inggriani, Paulina Heruningsih Prima Rosa, Adi Mulyanto",,,Nurul Fatonah,,Malikul Falah,"Christina Tulalessy, Cecilia Esti Nugraheni",Pusat Kurikulum dan Perbukuan,Pusat Kurikulum dan Perbukuan,,Indonesia,,informatika,Teks,978-602-244-506-7,2021,-,pdf,1,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,20200,21000,21900,31900,33600,42000,2021-08-19 02:41:26,2025-08-12 18:18:00,
3267,Panduan Guru Bahasa Indonesia untuk SMA/MA/SMK/MAK Kelas X (Edisi Revisi),panduan-guru-bahasa-indonesia-untuk-sma-ma-smk-mak-kelas-x-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Bahasa_Indonesia_BG_KLS_X_Rev_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Bahasa_Indonesia_BG_KLS_X_Rev.pdf,,2024-01-01,10,SMA/MA/SMK/MAK,"Sefi Indra Gumilar, Fadillah Tri Aulia, Alvian Kurniawan ",-,,,Agung Widodo,,"Khairin Nisa, R. Habibullah Ahmad, Ramdhan Hafidin ",Muhammad Kodim,"Supriyatno, Lenny Puspita Ekawaty, Faiz Alfian Ilmi",Pusat Kurikulum dan Perbukuan,,Indonesia,,bahasa_indonesia,Teks,978-623-118-380-4,2023,,pdf,Revisi,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_guru,,0,0,0,0,0,0,2024-03-26 03:04:53,2025-07-29 17:18:13,
3733,"Panduan Guru Pendidikan Jasmani, Olahraga, dan Kesehatan untuk SMA/MA/SMK/MAK Kelas XI",panduan-guru-pendidikan-jasmani-olahraga-dan-kesehatan-untuk-smamasmkmak-kelas-xi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/PJOK_BG_KLS_XI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/PJOK_BG_KLS_XI.pdf,,2025-01-01,11,SMA/MA/SMK/MAK,"Anggara Aditya Kurniawan, Damar Pamungkas","Caly Setiawan, Abi Fajar Fathoni",,,Muhamad Isnaini,,Nana Maulana,"Yukharima Minna Budyahir, M. Rizal Abdi",,Pusat Perbukuan,,Indonesia,,pjok,Text,978-634-00-0105-1,2023,,pdf,1,Pusbuk,publish,buku_sekolah_penggerak,buku_guru,,96600,100600,104600,152900,160900,201100,2025-07-28 23:01:31,2025-07-29 06:17:57,
3731,"Panduan Guru Pendidikan Jasmani, Olahraga, dan Kesehatan untuk SMP/MTs Kelas VIII",panduan-guru-pendidikan-jasmani-olahraga-dan-kesehatan-untuk-smpmts-kelas-viii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/PJOK_BG_KLS_VIII_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/PJOK_BG_KLS_VIII.pdf,,2025-01-01,8,SMP/MTS,"Ebta Heri Susanto, Yusnita Pusparagen","Alimin Hamzah, Rhoma Dhona Mirda Yustanto",,,Marna Sumarna,,Ajie Mei Supiyanto,"Weni Rahayu, M. Rizal Abdi",,Pusat Perbukuan,,Indonesia,,pjok,Text,978-623-388-735-9,2023,,pdf,1,Pusbuk,publish,buku_sekolah_penggerak,buku_guru,,96600,100600,104600,152900,160900,201100,2025-07-28 22:42:29,2025-07-29 05:56:05,
3691,Panduan Guru Bahasa Indonesia Tingkat Lanjut: Cakap Berbahasa dan Bersastra Indonesia untuk SMA/MA Kelas XI (Edisi Revisi),panduan-guru-bahasa-indonesia-tingkat-lanjut-cakap-berbahasa-dan-bersastra-indonesia-untuk-smama-kelas-xi-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Indonesia_BG_KLS_XI_TL_Rev_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Indonesia_BG_KLS_XI_TL_Rev.pdf,,2024-01-01,11,SMA/MA/SMK/MAK,"Maman, Rahmah Purwahida","Vismaia S. Damaianti, Silva Tenrisara Pertiwi Isma",,,Sona Purwana,,Arief Al Firdaus,Muhammad Kodim,"Supriyatno, Lenny Puspita Ekawaty, Galuh Ayu Mungkashi, Agustina",Pusat Kurikulum dan Perbukuan,,Indonesia,,bahasa_indonesia,Teks,978-623-388-180-7,2021,-,pdf,1,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_guru,,91300,95100,98900,144500,152100,190200,2025-07-03 23:44:40,2025-07-26 11:28:30,
3686,Panduan Guru Cerdas Cergas Berbahasa dan Bersastra Indonesia untuk SMA/MA/SMK/MAK Kelas XI (Edisi Revisi),panduan-guru-cerdas-cergas-berbahasa-dan-bersastra-indonesia-untuk-smamasmkmak-kelas-xi-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Indonesia_BG_KLS_XI_Rev_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Indonesia_BG_KLS_XI_Rev.pdf,,2024-01-01,11,SMA/MA/SMK/MAK,"Heny Marwati, K. Waskitaningtyas","Maman Suryaman, Priscila Fitriasih Limbong",,,Agung Widodo,,Dwi Nofyan Sansa Putra,Neneng Hendriyani,"Supriyatno, Lenny Puspita Ekawaty, Faiz Alfian Ilmi",Pusat Kurikulum dan Perbukuan,,Indonesia,,bahasa_indonesia,Teks,978-623-388-439-6,2021,-,pdf,1,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_guru,,91300,95100,98900,144500,152100,190200,2025-07-03 23:44:40,2025-07-26 11:21:58,
3710,Bahasa Inggris: English for Nusantara Kids untuk SD/MI Kelas IV,bahasa-inggris-english-for-nusantara-kids-untuk-sd-mi-kelas-iv,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Inggris_FN_BS_KLS_IV_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Inggris_FN_BS_KLS_IV.pdf,,2024-01-01,4,SD/MI,"Ika Lestari Damayanti, Deden Rahmat Hidayat, Evi Karlina Ambarwati, Dian Fransiska Maharani, Yusnita Febrianti","Anita Lie, Susi Yuliawati",,,Kiata Alma Setra,,"Reddy Fajar Ciptoadi, Farid S Madjid, Felia Febriany Gunawan, Khairin Nisa","Lauren Ashley Vickers, Made Ayu Utami Chandra Dewina","Supriyatno, Lenny Puspita Ekawaty, Faiz Alfian Ilmi, Sofia Nida Khoerunnisa",Pusat Kurikulum dan Perbukuan,,Inggris,,bahasa_inggris,Teks,978-623-388-243-9,2021,-,pdf,1,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,20700,21600,22500,32800,34500,43200,2025-07-03 23:44:40,2025-07-22 14:10:52,
3711,Panduan Guru Bahasa Inggris: English for Nusantara Kids untuk SD/MI Kelas IV,panduan-guru-bahasa-inggris-english-for-nusantara-kids-untuk-sd-mi-kelas-iv,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Inggris_FN_BG_KLS_IV_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Inggris_FN_BG_KLS_IV.pdf,,2024-01-01,4,SD/MI,"Ika Lestari Damayanti, Deden Rahmat Hidayat, Evi Karlina Ambarwati, Dian Fransiska Maharani, Yusnita Febrianti","Anita Lie, Susi Yuliawati",,,Kiata Alma Setra,,"Reddy Fajar Ciptoadi, Farid S Madjid, Felia Febriany Gunawan, Khairin Nisa","Made Ayu Chandra Utami, Lauren Ashley Vickers","Supriyatno, Lenny Puspita Ekawaty, Faiz Alfian Ilmi, Sofia Nida Khoerunnisa",Pusat Kurikulum dan Perbukuan,,Inggris,,bahasa_inggris,Teks,978-623-388-253-8,2021,-,pdf,1,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_guru,,83000,86400,89900,131300,138200,172800,2025-07-03 23:44:40,2025-07-11 15:34:08,
3709,Panduan Guru Bahasa Inggris: English for Nusantara Kids untuk SD/MI Kelas III,panduan-guru-bahasa-inggris-english-for-nusantara-kids-untuk-sdmi-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Inggris_FN_BG_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Inggris_FN_BG_KLS_III.pdf,,2024-01-01,3,SD/MI,"Iyen Nurlaelawati, Tina Priyantin, Deden Rahmat Hidayat, Lintang Indira Nadianti, Ika Lestari Damayanti","Emi Emilia, Irfan Rifai",,,Dono Merdiko,,Yol Yulianto,"Made Ayu Utami Chandra Dewina, Lauren Ashley Vickers","Supriyatno, Lenny Puspita Ekawaty, Faiz Alfian Ilmi, Sofia Nida Khoerunnisa",Pusat Kurikulum dan Perbukuan,,Inggris,,bahasa_inggris,Teks,978-623-388-252-1,2021,-,pdf,1,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_guru,,83300,85700,89100,130200,137100,171400,2025-07-03 23:44:40,2025-07-04 14:55:42,
2843,Pendidikan Pancasila untuk SMA/MA/SMK/MAK Kelas XI,pendidikan-pancasila-untuk-smamasmkmak-kelas-xi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Pendidikan-Pancasila-BS-KLS-XI-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Pendidikan-Pancasila-BS-KLS-XI-Rev.pdf,,0000-00-00,11,SMA/MA/SMK/MAK,"Sri Cahyati, Siti Nurjanah, Ali Usman","Yuyus Kardiman, Hasse Jubba",,,Syndhi Renolarisa,,Nana Maulana,"Muhammad Kodim, M Rizal Abdi","Supriyatno, Agus Moh. Najib, Lenny Puspita Ekawaty, Eko Budiono, Devi Deratama",Pusat Perbukuan,,Indonesia,,ppkn,Text,978-623-194-623-2,2023,,pdf,1,Pusat Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,15700,16300,17000,24800,26100,32600,2023-08-22 02:04:15,2025-03-19 23:46:47,
2337,Biologi untuk SMA Kelas XII,biologi-untuk-sma-kelas-xii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Biologi_BS_KLS_XII_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Biologi_BS_KLS_XII_Rev.pdf,,0000-00-00,12,SMA/MA/SMK/MAK,"Shilviani Dewi, Amalia Shari, Rani Elisa Purba, Remigius Gunawan Susilowarno","Endang Semiarti, Widi Purwianingsih",,,Sona Purwana,,Hasbi Yusuf,"Dwi Pajar Ratriningsih, Arifah Dinda Lestari","Supriyatno, Lenny Puspita Ekawaty, Eko Budiono, Arifah Dinda Lestari",,,,,biologi,Text,978-602-427-958-5,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,20100,20900,21800,31800,33500,41800,2023-07-26 23:00:30,2025-03-19 23:37:33,
3257,Bahasa Indonesia: Aku Bisa! untuk SD/MI Kelas I (Edisi Revisi),bahasa-indonesia-aku-bisa-untuk-sd-mi-kelas-i-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Bahasa_Indonesia_BS_KLS_I_Rev_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Bahasa_Indonesia_BS_KLS_I_Rev.pdf,,2024-01-01,1,SD/MI,Sofie Dewayani,-,,,Dono Merdiko,,"Singgih Cahyo Jadmiko, Elvira Novianti Ken, Danu Fitra Nugraha, Lyly Young, Matahari Indonesia, Muninggar Herdianing, Naimatur Rofiqoh, Ella Elviana, Santosa Triwibawa, Felia Febriany Gunawan ","Agustina Purwantini, Evi Shelvia, Siti Wardiyah","Supriyatno, Lenny Puspita Ekawaty, Sofia Nida Khoerunnisa",Pusat Kurikulum dan Perbukuan,,Indonesia,,Bahasa Indonesia,Teks,978-623-118-362-0,2023,,pdf,Revisi,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,27000,28100,29200,42700,44900,56200,2024-03-26 03:04:53,2024-07-23 04:37:14,
3255,Panduan Guru Bahasa Indonesia: Aku Bisa! untuk SD/MI Kelas I (Edisi Revisi),panduan-guru-bahasa-indonesia-aku-bisa!-untuk-sdmi-kelas-i-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Bahasa_Indonesia_BG_KLS_I_Rev_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Bahasa_Indonesia_BG_KLS_I_Rev.pdf,,2024-01-01,1,SD/MI,Sofie Dewayani,-,,,Dono Merdiko,,"Andrianus Kokok Raharjo,Karnadi,Singgih Cahyo Jadmiko, Elvira Novianti Ken,Danu Fitra Nugraha, Lyly Young, Matahari Indonesia, Muninggar Herdianing, Naimatur Rofiqoh, Ella Elviana, Santosa Triwibawa, Felia Febriany Gunawan ","Agustina Purwantini, Siti Wardiyah ","Supriyatno, Lenny Puspita Ekawaty, Sofia Nida Khoerunnisa",Pusat Kurikulum dan Perbukuan,,Indonesia,,Bahasa Indonesia,Teks,978-623-118-510-5,2023,,pdf,Revisi,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_guru,,111500,116100,120800,176500,185800,232200,2024-03-26 03:04:53,2024-07-23 04:35:53,
3139,Panduan Guru: Projek Penguatan Profil Pelajar Pancasila (Edisi Revisi),panduan-guru-projek-penguatan-profil-pelajar-pancasila-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Projek_Penguatan_Profil_Pelajar_Pancasila_BG_Paud_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Projek_Penguatan_Profil_Pelajar_Pancasila_BG_Paud.pdf,,2024-01-01,,PAUD,"Dyah M. Sulistyati, I Wayan Wijania, Sri Wahyaningsih",,,,Erwin,,Fadli Halim Nursaepudin,"Rifqi Risnadyatul Hudha, Futri F. Wijayanti, Eka Setiawati","Supriyatno, Wijanarko Adi Nugroho, Marsya Nisrina",Pusat  Perbukuan,,Indonesia,,Antropologi,Text,978-623-118-102-2,2023,,pdf,,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,60100,62600,65100,95100,100100,125200,2024-02-25 14:15:58,2024-03-26 09:39:00,
3142,Panduan Guru: Belajar dan Bermain Berbasis Buku (Edisi Revisi),panduan-guru-belajar-dan-bermain-berbasis-buku-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Belajar_dan_Bermain_Berbasis_Buku_BG_Paud_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Belajar_dan_Bermain_Berbasis_Buku_BG_Paud.pdf,,2024-01-01,,PAUD,"Arleen Amidjaja, Anna Farida Kurniasari, Ni Ekawati",,,,Suhardiman ,,Yul Chaidir,"Ratna Djumala, Robertus Krisnanda, Arifin Fajar Satria","Supriyatno, Wijanarko Adi Nugroho, Robertus Krisnanda, Irma Afriyanti",Pusat  Perbukuan,,Indonesia ,,Paud,Text,978-623-118-100-8,2023,,pdf,,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,59400,61900,64400,94100,99000,123700,2024-02-25 14:15:58,2024-03-26 09:39:00,
3144,"Panduan Guru: Dasar-Dasar Literasi, Matematika, Sains, Teknologi, Rekayasa, dan Seni (Edisi Revisi)",panduan-guru-dasar-dasar-literasi-matematika-sains-teknologi-rekayasa-dan-seni-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Dasar_Dasar_LMTRS_BG_Paud_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Dasar_Dasar_LMSTRS_BG_Paud.pdf,,2024-01-01,,PAUD,"Ignatia Widhiharsanto, Muhammad Akkas",,,,Ines Mentari,,Meilia Riska Dewi,"Rudi Norman Permana, Erlina Indarti","Supriyatno, Wijanarko Adi Nugroho, Erlina, Indarti, Arifin Fajar",Pusat  Perbukuan,,Indonesia,,Antropologi,Text,978-623-118-096-4,2023,,pdf,,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,65100,67800,70600,103100,108500,135600,2024-02-25 14:15:58,2024-03-26 09:39:00,
3146,Panduan Guru: Jati Diri (Edisi Revisi),panduan-guru-jati-diri-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Jati_diri_BG_Paud_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Jati_diri_BG_Paud.pdf,,2024-01-01,,PAUD,"C. Ninuk Helista, Yuni Dwi Anggraini, Oktaviani Puspitasari, Saskhya Aulia Prima",,,,Kiata Alma Setra,,Yol Yulianto,"Silva Tenrisara Pertiwi, Sistya Devi Apriliana","Supriyatno, Wijanarko Adi Nugroho, Irma, Afriyanti, Sistya Devi Apriliana, Ria Triyanti, Meylina",Pusat  Perbukuan,,Indonesia,,Antropologi,Text,978-623-118-108-4,2023,,pdf,,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,54400,56700,58900,86000,90600,113300,2024-02-25 14:15:58,2024-03-26 09:39:00,
3148,Panduan Guru: Nilai Agama dan Budi Pekerti (Edisi Revisi),panduan-guru-nilai-agama-dan-budi-pekerti-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Nilai_Agama_dan_Budi_Pekerti_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Nilai_Agama_dan_Budi_Pekerti.pdf,,2024-01-01,,PAUD,"Wiwin Muhyi Susanti, Anna Farida Kurniasar",,,,Ulfah Yuniasti,,Ratra Adya Airawan,"Priscila Fitriasih Limbong, Meylina","Supriyatno, Wijanarko Adi Nugroho, Meylina, Erlina Indarti, Sistya Devi",Pusat  Perbukuan,,Indonesia,,,Text,978-623-118-094-0,2023,,pdf,,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,54400,56700,58900,86100,90600,113300,2024-02-25 14:15:58,2024-03-26 09:39:00,
3150,Panduan Guru: Pembelajaran untuk Fase Fondasi (Edisi Revisi),panduan-guru-pembelajaran-untuk-fase-fondasi-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Pembelajaran_Fase_Fondasi_BG_Paud_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Pembelajaran_Fase_Fondasi_BG_Paud.pdf,,2024-01-01,,PAUD,"Sisilia Maryati, Ellysa Aditya Suryawati",,,,Dono Merdiko,,Ade Prihatna,"Imtam Rus Ernawati, Ria Triyant, Eka Setiawati","Supriyatno, Wijanarko Adi Nugroho, Ria Triyanti, Meylina",Pusat  Perbukuan,,Indonesia,,Antropologi,Text,978-623-118-098-8,2023,,pdf,,Pusat  Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,59400,61900,64400,94100,99000,123700,2024-02-25 14:15:58,2024-03-26 09:39:00,
3259,Panduan Guru Bahasa Indonesia: Lihat Sekitar untuk SD/MI Kelas IV (Edisi Revisi),panduan-guru-bahasa-indonesia-lihat-sekitar-untuk-sd-mi-kelas-iv-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Bahasa_Indonesia_BG_KLS_IV_Rev_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Bahasa_Indonesia_BG_KLS_IV_Rev.pdf,,2024-01-01,4,SD/MI ,"Eva Yulia Nukman, Cicilia Erni Setyowati ",-,,,Suhardiman,,"Siti Wardiyah, Felia Febriany Gunawan, Kyara Letta, Elvira Novianti Ken, Nabila Adani, Dewi Tri Kusumah Handayani, Ratna Kusuma Halim, Dian Her Dwiandaru Rm, Adrianus Kokok Puthut Rahardjo, Karnadi ","Flora Maharani, Siti Wardiyah","Supriyatno, Lenny Puspita Ekawaty, Sofia Nida Khoerunnisa",Pusat Kurikulum dan Perbukuan,,Indonesia,,bahasa_Indonesia,Teks,978-623-118-511-2,2023,,pdf,Revisi,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_guru,,105800,110200,114600,167500,176300,220300,2024-03-26 03:04:53,2024-03-26 09:39:00,
3261,Bahasa Indonesia: Lihat  Sekitar! untuk SD/MI Kelas IV (Edisi Revisi),bahasa-indonesia-lihat-sekitar-untuk-sd-mi-kelas-iv-edisi-revisi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Bahasa_Indonesia_BS_KLS_IV_Rev_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Bahasa_Indonesia_BS_KLS_IV_Rev.pdf,,2024-01-01,4,SD/MI ,"Eva Yulia Nukman, Cicilia Erni Setyowati ",-,,,Suhardiman,,"Siti Wardiyah, Felia Febriany Gunawan, Kyara Letta, Elvira Novianti Ken, Nabila Adani, Dewi Tri Kusumah Handayani, Ratna Kusuma Halim, Dian Her Dwiandaru Rm ","Flora Maharani, Evi Shelvia, Siti Wardiyah ","Supriyatno, Lenny Puspita Ekawaty, Sofia Nida Khoerunnisa",Pusat Kurikulum dan Perbukuan,,Indonesia,,bahasa_Indonesia,Teks,978-623-118-363-7,2023,,pdf,Revisi,Pusat Kurikulum dan Perbukuan,publish,buku_sekolah_penggerak,buku_siswa,,25400,26500,27500,40200,42300,52900,2024-03-26 03:04:53,2024-03-26 09:39:00,
